state_code,district_code,sub_district_code,level,area_name,noofvillages,total_population,male_population,female_population
14,277,01879,SUB-DISTRICT,Lamshang,56,71661,35637,36024
14,277,01880,SUB-DISTRICT,Patsoi ,19,49190,24368,24822
14,277,01881,SUB-DISTRICT,Lamphelpat,4,9723,4694,5029
14,277,01882,SUB-DISTRICT,Wangoi,28,64539,32249,32290
14,278,00000,DISTRICT,Imphal East,191,272906,136789,136117
14,278,01883,SUB-DISTRICT,Jiribam ,50,36495,18715,17780
14,278,01884,SUB-DISTRICT,Sawombung ,67,81561,40592,40969
14,278,01885,SUB-DISTRICT,Porompat,39,83582,42013,41569
14,278,01886,SUB-DISTRICT,Keirao Bitra,35,71268,35469,35799
14,279,00000,DISTRICT,Ukhrul,213,156811,80801,76010
14,279,01887,SUB-DISTRICT,Ukhrul North ,27,31004,15740,15264
14,279,01888,SUB-DISTRICT,Ukhurl Central,68,80191,41588,38603
14,279,01889,SUB-DISTRICT,Kamjong-Chassad,45,16717,8729,7988
14,279,01890,SUB-DISTRICT,Phungyar-Phaisat,37,16539,8511,8028
14,279,01891,SUB-DISTRICT,Ukhrul South,36,12360,6233,6127
14,280,00000,DISTRICT,Chandel,430,127335,65909,61426
14,280,01892,SUB-DISTRICT,Machi,68,19865,10035,9830
14,280,01893,SUB-DISTRICT,Tengnoupal ,95,22398,11599,10799
14,280,01894,SUB-DISTRICT,Chandel ,98,32133,16123,16010
14,280,01895,SUB-DISTRICT,Chakpikarong ,169,52939,28152,24787
15,000,00000,STATE,MIZORAM,704,525435,269135,256300
15,281,00000,DISTRICT,Mamit,86,71465,37135,34330
15,281,01896,SUB-DISTRICT,Zawlnuam,43,35571,18454,17117
15,281,01897,SUB-DISTRICT,West Phaileng,21,21309,11232,10077
15,281,01898,SUB-DISTRICT,Reiek,22,14585,7449,7136
15,282,00000,DISTRICT,Kolasib,34,37077,19097,17980
15,282,01899,SUB-DISTRICT, 'N' Thingdawl,11,12108,6217,5891
15,282,01900,SUB-DISTRICT,Bilkhawthlir,16,19341,9959,9382
15,282,01901,SUB-DISTRICT,Tlangnuam (Part),7,5628,2921,2707
15,283,00000,DISTRICT,Aizawl,94,85555,43780,41775
15,283,01902,SUB-DISTRICT,Darlawn,27,22279,11519,10760
15,283,01903,SUB-DISTRICT,Phullen,12,13303,6767,6536
15,283,01904,SUB-DISTRICT,Aibawk,22,17128,8758,8370
15,283,01901,SUB-DISTRICT,Tlangnuam (Part),10,12365,6365,6000
15,283,01905,SUB-DISTRICT,Thingsulthliah (Part),23,20480,10371,10109
15,284,00000,DISTRICT,Champhai,83,77216,39110,38106
15,284,01906,SUB-DISTRICT,Ngopa,15,18730,9543,9187
15,284,01907,SUB-DISTRICT,Khawzawl,29,22413,11313,11100
15,284,01908,SUB-DISTRICT,Champhai,10,10306,5250,5056
15,284,01909,SUB-DISTRICT,Khawbung,26,22137,11195,10942
15,284,01911,SUB-DISTRICT,East Lungdar (Part),3,3630,1809,1821
15,285,00000,DISTRICT,Serchhip,35,32918,16643,16275
15,285,01905,SUB-DISTRICT,Thingsulthliah (Part),6,5798,2921,2877
15,285,01910,SUB-DISTRICT,Serchhip,17,15825,7989,7836
15,285,01911,SUB-DISTRICT,East Lungdar (Part),12,11295,5733,5562
15,286,00000,DISTRICT,Lunglei,161,92676,47577,45099
15,286,01912,SUB-DISTRICT,West Bunghmun,35,18813,9840,8973
15,286,01913,SUB-DISTRICT,Lungsen,64,34466,17754,16712
15,286,01914,SUB-DISTRICT,Lunglei,39,20471,10516,9955
15,286,01915,SUB-DISTRICT,Hnahthial,23,18926,9467,9459
15,287,00000,DISTRICT,Lawngtlai,159,97064,49940,47124
15,287,01916,SUB-DISTRICT,Chawngte,81,45307,23457,21850
15,287,01917,SUB-DISTRICT,Lawngtlai,32,17892,9198,8694
15,287,01918,SUB-DISTRICT,S' Bungtlang ,27,17126,8847,8279
15,287,01919,SUB-DISTRICT,Sangau,19,16739,8438,8301
15,288,00000,DISTRICT,Saiha,52,31464,15853,15611
15,288,01920,SUB-DISTRICT,Tuipang,33,21043,10579,10464
15,288,01921,SUB-DISTRICT,Saiha,19,10421,5274,5147
16,000,00000,STATE,TRIPURA,863,2712464,1387173,1325291
16,289,00000,DISTRICT,West Tripura ,281,1048101,536720,511381
16,289,01922,SUB-DISTRICT,Mohanpur,20,113265,57944,55321
16,289,01923,SUB-DISTRICT,Hezamara,20,35628,17959,17669
16,289,01924,SUB-DISTRICT,Padmabil,18,35534,18030,17504
16,289,01925,SUB-DISTRICT,Khowai,13,64998,33339,31659
16,289,01926,SUB-DISTRICT,Tulashikhar,23,43459,22234,21225
16,289,01927,SUB-DISTRICT,Kalyanpur,10,46579,23692,22887
16,289,01928,SUB-DISTRICT,Teliamura,12,68269,35230,33039
16,289,01929,SUB-DISTRICT,Mungiakumi ,13,29167,14999,14168
16,289,01930,SUB-DISTRICT,Mandai,16,44670,22662,22008
16,289,01931,SUB-DISTRICT,Jirania,15,98054,50791,47263
16,289,01932,SUB-DISTRICT,Dukli,6,37849,19333,18516
16,289,01933,SUB-DISTRICT,Jampuijala,19,45682,23353,22329
16,289,01934,SUB-DISTRICT,Bishalgarh,34,154884,79235,75649
16,289,01935,SUB-DISTRICT,Boxanagar,16,51707,26735,24972
16,289,01936,SUB-DISTRICT,Melaghar,28,115867,59456,56411
16,289,01937,SUB-DISTRICT,Kathalia,18,62489,31728,30761
16,290,00000,DISTRICT,South Tripura ,268,752970,384787,368183
16,290,01938,SUB-DISTRICT,Killa,16,40912,20464,20448
16,290,01939,SUB-DISTRICT,Amarpur,21,56572,29162,27410
16,290,01940,SUB-DISTRICT,Ompi,20,38635,19636,18999
16,290,01941,SUB-DISTRICT,Matarbari,30,93774,48164,45610
16,290,01942,SUB-DISTRICT,Kakraban,19,75295,38353,36942
16,290,01943,SUB-DISTRICT,Rajnagar,29,94211,48352,45859
16,290,01944,SUB-DISTRICT,Hrishyamukh,17,52736,27143,25593
16,290,01945,SUB-DISTRICT,Bokafa ,39,125457,64216,61241
16,290,01946,SUB-DISTRICT,Karbuk,18,40077,20400,19677
16,290,01947,SUB-DISTRICT,Rupaichhari,29,47946,24449,23497
16,290,01948,SUB-DISTRICT,Satchand,30,87355,44448,42907
16,291,00000,DISTRICT,Dhalai,148,337731,173773,163958
16,291,01949,SUB-DISTRICT,Salema,44,114455,58265,56190
16,291,01950,SUB-DISTRICT,Manu,22,75679,39088,36591
16,291,01951,SUB-DISTRICT,Ambassa,35,54618,28040,26578
16,291,01952,SUB-DISTRICT,Chhamanu,13,33579,17745,15834
16,291,01953,SUB-DISTRICT,Dumburnagar,34,59400,30635,28765
16,292,00000,DISTRICT,North Tripura,166,573662,291893,281769
16,292,01954,SUB-DISTRICT,Gournagar,39,108711,55254,53457
16,292,01955,SUB-DISTRICT,Kadamtala,20,123298,62269,61029
16,292,01956,SUB-DISTRICT,Panisagar,22,88046,44919,43127
16,292,01957,SUB-DISTRICT,Damchhara,11,27635,14056,13579
16,292,01958,SUB-DISTRICT,Pencharthal,17,43146,22048,21098
16,292,01959,SUB-DISTRICT,Kumarghat,22,83819,42525,41294
16,292,01960,SUB-DISTRICT,Dasda,23,86696,44407,42289
16,292,01961,SUB-DISTRICT,Jampuii hills,12,12311,6415,5896
17,000,00000,STATE,MEGHALAYA,6459,2371439,1194260,1177179
17,293,00000,DISTRICT,West Garo Hills,1577,568433,286923,281510
17,293,01962,SUB-DISTRICT,Selsella,347,175206,88349,86857
17,293,01963,SUB-DISTRICT,Dadenggiri ,127,41595,20842,20753
17,293,01964,SUB-DISTRICT,Tikrikilla ,172,58388,29267,29121
17,293,01965,SUB-DISTRICT,Rongram,173,58898,29878,29020
17,293,01966,SUB-DISTRICT,Betasing ,201,72103,36340,35763
17,293,01967,SUB-DISTRICT,Zikzak ,216,74602,37867,36735
17,293,01968,SUB-DISTRICT,Gambegre ,153,33546,17029,16517
17,293,01969,SUB-DISTRICT,Dalu ,188,54095,27351,26744
17,294,00000,DISTRICT,East Garo Hills,1058,273725,138763,134962
17,294,01970,SUB-DISTRICT,Resubelpara ,326,84919,43044,41875
17,294,01971,SUB-DISTRICT,Dambo Rongjeng ,189,52584,26634,25950
17,294,01972,SUB-DISTRICT,Kharkutta,174,51477,26055,25422
17,294,01973,SUB-DISTRICT,Songsak ,221,53107,26862,26245
17,294,01974,SUB-DISTRICT,Samanda ,148,31638,16168,15470
17,295,00000,DISTRICT,South Garo Hills,731,129203,66470,62733
17,295,01975,SUB-DISTRICT,Chokpot ,279,40478,20647,19831
17,295,01976,SUB-DISTRICT,Gasuapara ,159,28216,14480,13736
17,295,01977,SUB-DISTRICT,Baghmara ,158,37486,19456,18030
17,295,01978,SUB-DISTRICT,Rongara ,135,23023,11887,11136
17,296,00000,DISTRICT,West Khasi Hills,1093,340356,172380,167976
17,296,01979,SUB-DISTRICT,Mawshynrut,318,74490,38081,36409
17,296,01980,SUB-DISTRICT,Nongstoin,232,53098,26783,26315
17,296,01981,SUB-DISTRICT,Mawthadraishan,104,49014,24622,24392
17,296,01982,SUB-DISTRICT,Mairang,143,68074,34311,33763
17,296,01983,SUB-DISTRICT,Ranikor,158,41218,21261,19957
17,296,01984,SUB-DISTRICT,Mawkyrwat,138,54462,27322,27140
17,297,00000,DISTRICT,Ribhoi,579,233587,118705,114882
17,297,01985,SUB-DISTRICT,Umling ,200,69966,35458,34508
17,297,01986,SUB-DISTRICT,Jirang ,105,30919,15934,14985
17,297,01987,SUB-DISTRICT,Umsning ,274,132702,67313,65389
17,298,00000,DISTRICT,East Khasi Hills,923,459441,228409,231032
17,298,01988,SUB-DISTRICT,Mawphlang,184,71491,35331,36160
17,298,01989,SUB-DISTRICT,Mylliem,95,88191,43556,44635
17,298,01990,SUB-DISTRICT,Mawryngkneng,64,67291,33396,33895
17,298,01991,SUB-DISTRICT,Mawkynrew,68,44602,22118,22484
17,298,01992,SUB-DISTRICT,Khatarshnong Laitkroh,94,33570,16723,16847
17,298,01993,SUB-DISTRICT,Mawsynram,162,54109,27143,26966
17,298,01994,SUB-DISTRICT,Shella Bholaganj,123,42317,21636,20681
17,298,01995,SUB-DISTRICT,Pynursla,133,57870,28506,29364
17,299,00000,DISTRICT,Jaintia Hills,498,366694,182610,184084
17,299,01996,SUB-DISTRICT,Thadlaskein,124,109509,54230,55279
17,299,01997,SUB-DISTRICT,Laskein,87,90402,45244,45158
17,299,01998,SUB-DISTRICT,Amlarem,95,43844,21903,21941
17,299,01999,SUB-DISTRICT,Khliehriat,104,85832,42628,43204
17,299,02000,SUB-DISTRICT,Saipung,88,37107,18605,18502
18,000,00000,STATE,ASSAM,25372,26807034,13678989,13128045
18,300,00000,DISTRICT,Kokrajhar,1053,832201,424446,407755
18,300,02001,SUB-DISTRICT,Gossaigaon (Pt),301,255010,130288,124722
18,300,02002,SUB-DISTRICT,Bhowraguri,93,78061,40045,38016
18,300,02003,SUB-DISTRICT,Dotoma,172,144393,73451,70942
18,300,02004,SUB-DISTRICT,Kokrajhar (Pt),224,214095,108983,105112
18,300,02007,SUB-DISTRICT,Golokganj (Pt),41,26671,13633,13038
18,300,02008,SUB-DISTRICT,Dhubri (Pt),63,33809,17213,16596
18,300,02005,SUB-DISTRICT,Bagribari (Pt),116,51001,25929,25072
18,300,02009,SUB-DISTRICT,Bilasipara (Pt),7,8736,4530,4206
18,300,02010,SUB-DISTRICT,Chapar (Pt),36,20425,10374,10051
18,301,00000,DISTRICT,Dhubri,1052,1745557,893914,851643
18,301,02001,SUB-DISTRICT,Gossaigaon (Pt),35,53842,27487,26355
18,301,02006,SUB-DISTRICT,Agamoni,83,172146,89085,83061
18,301,02007,SUB-DISTRICT,Golokganj (Pt),101,184343,95064,89279
18,301,02008,SUB-DISTRICT,Dhubri (Pt),152,328459,169188,159271
18,301,02005,SUB-DISTRICT,Bagribari (Pt),117,140570,71922,68648
18,301,02009,SUB-DISTRICT,Bilasipara (Pt),178,218445,111992,106453
18,301,02010,SUB-DISTRICT,Chapar (Pt),106,118800,60372,58428
18,301,02011,SUB-DISTRICT,South Salmara,173,249508,127195,122313
18,301,02012,SUB-DISTRICT,Mankachar,107,279444,141609,137835
18,302,00000,DISTRICT,Goalpara,779,870121,443244,426877
18,302,02013,SUB-DISTRICT,Lakhipur,221,255994,131088,124906
18,302,02014,SUB-DISTRICT,Balijana,216,205509,104906,100603
18,302,02015,SUB-DISTRICT,Matia,153,233608,119130,114478
18,302,02016,SUB-DISTRICT,Dudhnai,64,65916,32867,33049
18,302,02017,SUB-DISTRICT,Rangjuli,125,109094,55253,53841
18,303,00000,DISTRICT,Barpeta,825,1546269,791789,754480
18,303,02018,SUB-DISTRICT,Barnagar (Pt),93,174251,88858,85393
18,303,02019,SUB-DISTRICT,Kalgachia,100,195983,101226,94757
18,303,02020,SUB-DISTRICT,Baghbor,136,306065,156890,149175
18,303,02021,SUB-DISTRICT,Chenga,68,134581,68994,65587
18,303,02022,SUB-DISTRICT,Barpeta,136,304658,156859,147799
18,303,02023,SUB-DISTRICT,Sarthebari,127,188157,96466,91691
18,303,02024,SUB-DISTRICT,Bajali (Pt),69,91183,45336,45847
18,303,02025,SUB-DISTRICT,Sarupeta (Pt),81,129853,66305,63548
18,303,02140,SUB-DISTRICT,Jalah (Pt),15,21538,10855,10683
18,304,00000,DISTRICT,Morigaon,598,884125,449123,435002
18,304,02026,SUB-DISTRICT,Mayong,172,215606,109954,105652
18,304,02027,SUB-DISTRICT,Bhuragaon,99,113624,58387,55237
18,304,02028,SUB-DISTRICT,Laharighat,100,246405,126014,120391
18,304,02029,SUB-DISTRICT,Marigaon,162,171277,86302,84975
18,304,02030,SUB-DISTRICT,Mikirbheta,65,137213,68466,68747
18,305,00000,DISTRICT,Nagaon,1361,2454234,1250985,1203249
18,305,02031,SUB-DISTRICT,Kaliabor,206,197470,100013,97457
18,305,02032,SUB-DISTRICT,Samaguri,177,322523,163773,158750
18,305,02033,SUB-DISTRICT,Rupahi,64,228206,116954,111252
18,305,02034,SUB-DISTRICT,Dhing,101,311256,159704,151552
18,305,02035,SUB-DISTRICT,Nagaon,156,258344,131469,126875
18,305,02036,SUB-DISTRICT,Raha,125,164095,82076,82019
18,305,02037,SUB-DISTRICT,Kampur,134,213472,108466,105006
18,305,02038,SUB-DISTRICT,Hojai,102,167485,85575,81910
18,305,02039,SUB-DISTRICT,Doboka,113,283272,145138,138134
18,305,02040,SUB-DISTRICT,Lanka,183,308111,157817,150294
18,306,00000,DISTRICT,Sonitpur,1798,1750265,894985,855280
18,306,02041,SUB-DISTRICT,Dhekiajuli (Pt),379,448439,230305,218134
18,306,02042,SUB-DISTRICT,Chariduar,328,325356,167104,158252
18,306,02043,SUB-DISTRICT,Tezpur,110,179527,93011,86516
18,306,02044,SUB-DISTRICT,Na-Duar,191,215820,109355,106465
18,306,02045,SUB-DISTRICT,Biswanath,352,327479,166663,160816
18,306,02046,SUB-DISTRICT,Helem,208,139852,70661,69191
18,306,02047,SUB-DISTRICT,Gohpur,230,113792,57886,55906
18,307,00000,DISTRICT,Lakhimpur,1146,950804,482582,468222
18,307,02048,SUB-DISTRICT,Narayanpur,199,129640,65382,64258
18,307,02049,SUB-DISTRICT,Bihpuria,164,198149,100667,97482
18,307,02050,SUB-DISTRICT,Naobaicha,141,148973,75537,73436
18,307,02051,SUB-DISTRICT,Kadam,152,107330,54590,52740
18,307,02052,SUB-DISTRICT,North Lakhimpur,225,190829,97407,93422
18,307,02053,SUB-DISTRICT,Dhakuakhana (Pt),156,100793,50949,49844
18,307,02054,SUB-DISTRICT,Subansiri (Pt),109,75090,38050,37040
18,308,00000,DISTRICT,Dhemaji,1264,637848,326278,311570
18,308,02055,SUB-DISTRICT,Dhemaji,268,127104,64597,62507
18,308,02056,SUB-DISTRICT,Sissibargaon,374,208368,107848,100520
18,308,02057,SUB-DISTRICT,Jonai,370,160091,82127,77964
18,308,02053,SUB-DISTRICT,Dhakuakhana (Pt-I),51,29575,14825,14750
18,308,02054,SUB-DISTRICT,Subansiri (Pt-I),30,13950,7239,6711
18,308,02058,SUB-DISTRICT,Gogamukh,171,98760,49642,49118
18,309,00000,DISTRICT,Tinsukia,1136,1063186,541395,521791
18,309,02059,SUB-DISTRICT,Sadiya,170,92129,47245,44884
18,309,02060,SUB-DISTRICT,Doom Dooma,402,378294,192009,186285
18,309,02061,SUB-DISTRICT,Tinsukia,250,305513,155261,150252
18,309,02062,SUB-DISTRICT,Margherita,314,287250,146880,140370
18,310,00000,DISTRICT,Dibrugarh,1318,1082605,550299,532306
18,310,02063,SUB-DISTRICT,Dibrugarh West,179,152231,77559,74672
18,310,02064,SUB-DISTRICT,Dibrugarh East,97,123283,62547,60736
18,310,02065,SUB-DISTRICT,Chabua,120,150619,77575,73044
18,310,02066,SUB-DISTRICT,Tengakhat,222,183100,92601,90499
18,310,02067,SUB-DISTRICT,Moran,295,161325,81884,79441
18,310,02068,SUB-DISTRICT,Tingkhong,222,159295,80447,78848
18,310,02069,SUB-DISTRICT,Naharkatiya,183,152752,77686,75066
18,311,00000,DISTRICT,Sivasagar,862,1040954,531286,509668
18,311,02070,SUB-DISTRICT,Dimow,153,152166,78000,74166
18,311,02071,SUB-DISTRICT,Sibsagar,135,147861,75319,72542
18,311,02072,SUB-DISTRICT,Amguri,109,136007,68697,67310
18,311,02073,SUB-DISTRICT,Nazira,121,176028,90140,85888
18,311,02074,SUB-DISTRICT,Sonari,226,305246,156073,149173
18,311,02075,SUB-DISTRICT,Mahmora,118,123646,63057,60589
18,312,00000,DISTRICT,Jorhat,763,871722,442968,428754
18,312,02076,SUB-DISTRICT,Majuli,192,167304,85566,81738
18,312,02077,SUB-DISTRICT,Jorhat West,129,163620,83582,80038
18,312,02078,SUB-DISTRICT,Jorhat East,60,70299,35788,34511
18,312,02079,SUB-DISTRICT,Teok,150,175816,88808,87008
18,312,02080,SUB-DISTRICT,Titabor,162,183871,93420,90451
18,312,02081,SUB-DISTRICT,Mariani,70,110812,55804,55008
18,313,00000,DISTRICT,Golaghat,1032,969152,493125,476027
18,313,02082,SUB-DISTRICT,Bokakhat,112,145845,74236,71609
18,313,02083,SUB-DISTRICT,Khumtai,69,85835,43406,42429
18,313,02084,SUB-DISTRICT,Dergaon,81,126042,64326,61716
18,313,02085,SUB-DISTRICT,Golaghat,323,285242,144898,140344
18,313,02086,SUB-DISTRICT,Morangi,97,114851,58431,56420
18,313,02087,SUB-DISTRICT,Sarupathar,350,211337,107828,103509
18,314,00000,DISTRICT,Karbi Anglong,2712,843347,431924,411423
18,314,02088,SUB-DISTRICT,Donka,547,277495,142163,135332
18,314,02089,SUB-DISTRICT,Diphu,805,205668,106883,98785
18,314,02090,SUB-DISTRICT,Phuloni,991,268927,136148,132779
18,314,02091,SUB-DISTRICT,Silonijan,369,91257,46730,44527
18,315,00000,DISTRICT,Dima Hasao,676,151613,77817,73796
18,315,02092,SUB-DISTRICT,Umrangso,197,39576,20594,18982
18,315,02093,SUB-DISTRICT,Haflong,152,32965,16926,16039
18,315,02094,SUB-DISTRICT,Mahur,130,31738,16102,15636
18,315,02095,SUB-DISTRICT,Maibong,197,47334,24195,23139
18,316,00000,DISTRICT,Cachar,998,1421153,727083,694070
18,316,02096,SUB-DISTRICT,Katigora,215,280006,144215,135791
18,316,02097,SUB-DISTRICT,Silchar,245,420198,216248,203950
18,316,02098,SUB-DISTRICT,Udarbond,86,115039,59294,55745
18,316,02099,SUB-DISTRICT,Sonai,216,324315,164471,159844
18,316,02100,SUB-DISTRICT,Lakhipur,236,281595,142855,138740
18,317,00000,DISTRICT,Karimganj,915,1118986,570510,548476
18,317,02101,SUB-DISTRICT,Karimganj,175,207087,105425,101662
18,317,02102,SUB-DISTRICT,Badarpur,80,126216,64381,61835
18,317,02103,SUB-DISTRICT,Nilambazar,177,242451,123247,119204
18,317,02104,SUB-DISTRICT,Patharkandi,199,261368,133698,127670
18,317,02105,SUB-DISTRICT,Ramkrishna Nagar,284,281864,143759,138105
18,318,00000,DISTRICT,Hailakandi,330,611156,313747,297409
18,318,02106,SUB-DISTRICT,Algapur,69,118647,61154,57493
18,318,02107,SUB-DISTRICT,Hailakandi,64,133260,68975,64285
18,318,02108,SUB-DISTRICT,Lala,87,191172,97613,93559
18,318,02109,SUB-DISTRICT,Katlichara,110,168077,86005,82072
18,319,00000,DISTRICT,Bongaigaon,535,628994,319786,309208
18,319,02110,SUB-DISTRICT,Bongaigaon (Pt),79,73877,36962,36915
18,319,02111,SUB-DISTRICT,Boitamari,125,121652,61995,59657
18,319,02112,SUB-DISTRICT,Srijangram,211,250853,128348,122505
18,319,02115,SUB-DISTRICT,Bijni (Pt),83,130242,66112,64130
18,319,02114,SUB-DISTRICT,Sidli (Pt),37,52370,26369,26001
18,320,00000,DISTRICT,Chirang,501,446825,226895,219930
18,320,02004,SUB-DISTRICT,Kokrajhar (Pt),13,8152,4140,4012
18,320,02113,SUB-DISTRICT,Bengtol,86,49941,25377,24564
18,320,02114,SUB-DISTRICT,Sidli (Pt),134,150650,76917,73733
18,320,02110,SUB-DISTRICT,Bongaigaon (Pt),6,8253,4139,4114
18,320,02115,SUB-DISTRICT,Bijni (Pt),254,220329,111566,108763
18,320,02018,SUB-DISTRICT,Barnagar (Pt),8,9500,4756,4744
18,321,00000,DISTRICT,Kamrup,1037,1375148,706140,669008
18,321,02141,SUB-DISTRICT,Goreswar (Pt),27,38061,19444,18617
18,321,02116,SUB-DISTRICT,Rangia (Pt),83,122800,63713,59087
18,321,02117,SUB-DISTRICT,Koya,28,32350,16667,15683
18,321,02118,SUB-DISTRICT,Kamalpur,116,169235,88582,80653
18,321,02119,SUB-DISTRICT,Hajo,125,221090,113992,107098
18,321,02120,SUB-DISTRICT,Chhaygaon,144,121628,61741,59887
18,321,02121,SUB-DISTRICT,Goroimari,77,134387,68426,65961
18,321,02122,SUB-DISTRICT,Chamaria,59,126604,64987,61617
18,321,02123,SUB-DISTRICT,Nagarbera,27,78280,40281,37999
18,321,02124,SUB-DISTRICT,Boko,138,111880,56415,55465
18,321,02125,SUB-DISTRICT,Palasbari,182,182428,93104,89324
18,321,02126,SUB-DISTRICT,North Guwahati (Pt),31,36405,18788,17617
18,322,00000,DISTRICT,Kamrup Metropolitan,204,216927,111062,105865
18,322,02127,SUB-DISTRICT,Azara,18,28281,15178,13103
18,322,02126,SUB-DISTRICT,North Guwahati (Pt),5,9217,4688,4529
18,322,02128,SUB-DISTRICT,Guwahati,0,0,0,0
18,322,02129,SUB-DISTRICT,Dispur,5,6309,3237,3072
18,322,02130,SUB-DISTRICT,Sonapur,138,128949,65325,63624
18,322,02131,SUB-DISTRICT,Chandrapur,38,44171,22634,21537
18,323,00000,DISTRICT,Nalbari,455,688909,353677,335232
18,323,02142,SUB-DISTRICT,Barama (Pt),5,13642,7073,6569
18,323,02132,SUB-DISTRICT,Tihu (Pt),28,63057,32026,31031
18,323,02133,SUB-DISTRICT,Pachim Nalbari,49,97791,50238,47553
18,323,02134,SUB-DISTRICT,Barkhetri,124,202196,103949,98247
18,323,02135,SUB-DISTRICT,Barbhag,59,63540,32610,30930
18,323,02136,SUB-DISTRICT,Nalbari,81,110160,56695,53465
18,323,02137,SUB-DISTRICT,Banekuchi,23,40559,20982,19577
18,323,02138,SUB-DISTRICT,Ghograpar (Pt),84,90376,46196,44180
18,323,02139,SUB-DISTRICT,Baganpara (Pt),2,7588,3908,3680
18,324,00000,DISTRICT,Baksa,679,937833,475027,462806
18,324,02018,SUB-DISTRICT,Barnagar (Pt),87,132538,67749,64789
18,324,02024,SUB-DISTRICT,Bajali (Pt),2,2994,1512,1482
18,324,02025,SUB-DISTRICT,Sarupeta (Pt),54,55011,27590,27421
18,324,02140,SUB-DISTRICT,Jalah (Pt),74,81979,40871,41108
18,324,02141,SUB-DISTRICT,Goreswar (Pt),93,148116,74988,73128
18,324,02116,SUB-DISTRICT,Rangia (Pt),6,14357,7309,7048
18,324,02142,SUB-DISTRICT,Barama (Pt),36,49715,25201,24514
18,324,02132,SUB-DISTRICT,Tihu (Pt),11,17508,8850,8658
18,324,02138,SUB-DISTRICT,Ghograpar (Pt),3,3652,1840,1812
18,324,02143,SUB-DISTRICT,Baska,85,124585,62815,61770
18,324,02139,SUB-DISTRICT,Baganpara (Pt),44,69741,35445,34296
18,324,02144,SUB-DISTRICT,Tamulpur,183,235403,119705,115698
18,324,02146,SUB-DISTRICT,Pathorighat (Pt),1,2234,1152,1082
18,325,00000,DISTRICT,Darrang,552,873006,446460,426546
18,325,02145,SUB-DISTRICT,Khoirabari (Pt),7,8398,4251,4147
18,325,02146,SUB-DISTRICT,Pathorighat (Pt),84,95338,48921,46417
18,325,02147,SUB-DISTRICT,Sipajhar,92,123498,62832,60666
18,325,02148,SUB-DISTRICT,Mangaldoi (Pt),134,165442,85576,79866
18,325,02150,SUB-DISTRICT,Kalaigaon (Pt),25,25246,12723,12523
18,325,02149,SUB-DISTRICT,Dalgaon (Pt),210,455084,232157,222927
18,326,00000,DISTRICT,Udalguri,791,794094,402442,391652
18,326,02145,SUB-DISTRICT,Khoirabari (Pt),84,81209,40983,40226
18,326,02146,SUB-DISTRICT,Pathorighat (Pt),1,1008,501,507
18,326,02148,SUB-DISTRICT,Mangaldoi (Pt),6,4799,2465,2334
18,326,02150,SUB-DISTRICT,Kalaigaon (Pt),77,80504,40982,39522
18,326,02149,SUB-DISTRICT,Dalgaon (Pt),46,52627,26808,25819
18,326,02151,SUB-DISTRICT,Harisinga,200,225493,113716,111777
18,326,02152,SUB-DISTRICT,Udalguri,222,197081,100111,96970
18,326,02153,SUB-DISTRICT,Mazbat,136,132773,67534,65239
18,326,02041,SUB-DISTRICT,Dhekiajuli (Pt),19,18600,9342,9258
19,000,00000,STATE,WEST BENGAL,37469,62183113,31844945,30338168
19,327,00000,DISTRICT,Darjiling ,616,1118860,566965,551895
19,327,02154,SUB-DISTRICT,Darjeeling Pulbazar,43,105150,53078,52072
19,327,02155,SUB-DISTRICT,Rangli Rangliot,29,70125,35025,35100
19,327,02156,SUB-DISTRICT,Kalimpong -I,43,67957,34474,33483
19,327,02157,SUB-DISTRICT,Kalimpong - II,33,66830,34546,32284
19,327,02158,SUB-DISTRICT,Gorubathan,27,60663,31054,29609
19,327,02159,SUB-DISTRICT,Jorebunglow Sukiapokhri,42,86637,42969,43668
19,327,02160,SUB-DISTRICT,Mirik,21,46374,23394,22980
19,327,02161,SUB-DISTRICT,Kurseong,65,79903,39914,39989
19,327,02162,SUB-DISTRICT,Matigara ,59,135583,69884,65699
19,327,02163,SUB-DISTRICT,Naxalbari,78,97717,49281,48436
19,327,02164,SUB-DISTRICT,Phansidewa,103,204522,103719,100803
19,327,02165,SUB-DISTRICT,Kharibari,73,97399,49627,47772
19,328,00000,DISTRICT,Jalpaiguri ,718,2812495,1437286,1375209
19,328,02166,SUB-DISTRICT,Rajganj,26,190645,99129,91516
19,328,02167,SUB-DISTRICT,Mal,100,275384,139602,135782
19,328,02168,SUB-DISTRICT,Matiali,27,102418,52476,49942
19,328,02169,SUB-DISTRICT,Nagrakata,33,127397,64133,63264
19,328,02170,SUB-DISTRICT,Madarihat,48,188265,94531,93734
19,328,02171,SUB-DISTRICT,Kalchini,41,211808,105633,106175
19,328,02172,SUB-DISTRICT,Kumargram,53,174058,89456,84602
19,328,02173,SUB-DISTRICT,Alipurduar - I,47,160760,82878,77882
19,328,02174,SUB-DISTRICT,Alipurduar - II,78,204652,105403,99249
19,328,02175,SUB-DISTRICT,Falakata,60,244161,125691,118470
19,328,02176,SUB-DISTRICT,Dhupguri,98,380090,193071,187019
19,328,02177,SUB-DISTRICT,Maynaguri,79,291073,150757,140316
19,328,02178,SUB-DISTRICT,Jalpaiguri,28,261784,134526,127258
